id	orgName
ttu_495_org_0	1st Cav Division
ttu_495_org_1	Cav
ttu_495_org_2	TAC (Tactical Air Control)
ttu_495_org_3	my battalion
ttu_495_org_4	my battery
ttu_495_org_5	TAC
ttu_495_org_6	Naval
ttu_495_org_7	Marine Corps
ttu_495_org_8	1st of 7th
ttu_495_org_9	my battery
ttu_495_org_10	my battalion
ttu_495_org_11	A Battery
ttu_495_org_12	battery
ttu_495_org_13	A Battery
ttu_495_org_14	11th Air Assault
ttu_495_org_15	1st Battalion 7th Cav
ttu_495_org_16	1st Battalion 7th Cavalry
ttu_495_org_17	Charlie Battery
ttu_495_org_18	A Battery
ttu_495_org_19	1st of the 7th
ttu_495_org_20	battery
ttu_495_org_21	A Battery
ttu_495_org_22	A Battery
ttu_495_org_23	TAC
ttu_495_org_24	battery
ttu_495_org_25	1st Battalion
ttu_495_org_26	my battery
ttu_495_org_27	TAC
ttu_495_org_28	my battery 
ttu_495_org_29	A Battery
ttu_495_org_30	my battery
ttu_495_org_31	Alpha Battery
ttu_495_org_32	A Battery
ttu_495_org_33	TAC
ttu_495_org_34	TAC
ttu_495_org_35	Captain Nadal’s company
ttu_495_org_36	1st of the 7th
ttu_495_org_37	my battery
ttu_495_org_38	TAC
ttu_495_org_39	battery
ttu_495_org_40	2nd of the 5th Cavalry
ttu_495_org_41	my battery
ttu_495_org_42	21st Field Artillery
ttu_495_org_43	1st Battalion 77th Artillery
ttu_495_org_44	2nd Brigade
ttu_495_org_45	The 3rd Brigade
ttu_495_org_46	2nd Brigade
ttu_495_org_47	2nd of the 5th Cavalry
ttu_495_org_48	The Red Cross
ttu_495_org_49	A Battery of the 77th Field Artillery
ttu_495_org_50	my battery
ttu_495_org_51	my battery
ttu_495_org_52	Red Cross
ttu_495_org_53	Red Cross
ttu_495_org_54	Red Cross
