id	persName
ttu_450_person_0	Richard Verrone
ttu_450_person_1	Gregory Patrick Dillon
ttu_450_person_2	Col. Dillon
ttu_450_person_3	Colonel Moore
ttu_450_person_4	Colonel Moore
ttu_450_person_5	Colonel Moore
ttu_450_person_6	Colonel Moore
ttu_450_person_7	Colonel Brown
ttu_450_person_8	Lieutenant Colonel Harold Moore
ttu_450_person_9	Jones
ttu_450_person_10	Colonel Moore
ttu_450_person_11	Colonel Moore
ttu_450_person_12	Colonel Moore
ttu_450_person_13	Bob Moore
ttu_450_person_14	Colonel Moore
ttu_450_person_15	General Han
ttu_450_person_16	Sergeant Major Plumley
ttu_450_person_17	Joe Galloway
ttu_450_person_18	Joe Galloway
ttu_450_person_19	Joe
ttu_450_person_20	Joe Galloway
ttu_450_person_21	Moore
ttu_450_person_22	Plumley
ttu_450_person_23	Tony
ttu_450_person_24	Charlie
ttu_450_person_25	Tony
ttu_450_person_26	Charlie
ttu_450_person_27	Joe Galloway
ttu_450_person_28	Sergeant Major
ttu_450_person_29	John Kerry
ttu_450_person_30	Galloway
ttu_450_person_31	Sergeant Major
ttu_450_person_32	Sergeant Major
ttu_450_person_33	Colonel Moore
ttu_450_person_34	Sergeant Savage
ttu_450_person_35	Colonel Moore
ttu_450_person_36	Moore
ttu_450_person_37	Colonel Brown
ttu_450_person_38	Colonel Moore
ttu_450_person_39	Westmoreland
ttu_450_person_40	Westmoreland
ttu_450_person_41	Moore
ttu_450_person_42	Colonel Brown
ttu_450_person_43	Westmoreland
ttu_450_person_44	McNamara
ttu_450_person_45	General Giap
ttu_450_person_46	General Moore
ttu_450_person_47	Joe
ttu_450_person_48	Sergeant Major
ttu_450_person_49	Sergeant Major
ttu_450_person_50	Tony
ttu_450_person_51	Colonel Dillon
