id	orgName
ttu_486_org_0	11th Air Assault
ttu_486_org_1	Air Assault
ttu_486_org_2	Army
ttu_486_org_3	1st of the 7th
ttu_486_org_4	1st of the 7th
ttu_486_org_5	1st of the 7th
ttu_486_org_6	1st of the 7th
ttu_486_org_7	VC (Viet Cong)
ttu_486_org_8	VC
ttu_486_org_9	Americans
ttu_486_org_10	company
ttu_486_org_11	Air Force
ttu_486_org_12	congress
ttu_486_org_13	Congress
ttu_486_org_14	C-SPAN
ttu_486_org_15	army
ttu_486_org_16	congress
ttu_486_org_17	national guard
ttu_486_org_18	Pentagon
ttu_486_org_19	White House
ttu_486_org_20	congress
ttu_486_org_21	Pentagon
ttu_486_org_22	Army
ttu_486_org_23	VFW (Veterans of Foreign Wars)
