id	orgName
ttu_469_org_0	1st of the 21st artillery
ttu_469_org_1	1st Air Cav
ttu_469_org_2	1st Cav
ttu_469_org_3	1st Air Cav
ttu_469_org_4	1st Air Cav
ttu_469_org_5	1st Cav
ttu_469_org_6	1st Cav
ttu_469_org_7	1st Air Cav
ttu_469_org_8	army
ttu_469_org_9	C Company, 1st of the 7th
ttu_469_org_10	C of 1st of the 7th
ttu_469_org_11	1st of the 7th
ttu_469_org_12	Charlie Company, 1st of the 7th
ttu_469_org_13	Charlie Company, 1st of the 7th
ttu_469_org_14	Charlie Company
ttu_469_org_15	Charlie Company
ttu_469_org_16	Charlie Company
ttu_469_org_17	ROTC (Reserve Officer Training Corps)
ttu_469_org_18	OCS (Officer Candidate School)
ttu_469_org_19	Charlie Company
ttu_469_org_20	North Vietnamese rebel army
ttu_469_org_21	NVA (North Vietnamese Army)
ttu_469_org_22	1st Air Cav
ttu_469_org_23	NVA
