id	placeName
ttu_454_place_0	Washington, D.C.
ttu_454_place_1	Crystal City Hilton
ttu_454_place_2	Vietnam
ttu_454_place_3	Victoria, Texas
ttu_454_place_4	Franklin, Texas
ttu_454_place_5	Virginia
ttu_454_place_6	Western North Carolina
ttu_454_place_7	Tennessee
ttu_454_place_8	Texas
ttu_454_place_9	Key West
ttu_454_place_10	New Orleans
ttu_454_place_11	Texas
ttu_454_place_12	Robertson County, Texas
ttu_454_place_13	Hollywood
ttu_454_place_14	Vietnam
ttu_454_place_15	North Carolina
ttu_454_place_16	Texas
ttu_454_place_17	Houston
ttu_454_place_18	Kansas City
ttu_454_place_19	Houston
ttu_454_place_20	Dallas, Texas
ttu_454_place_21	Kansas City
ttu_454_place_22	New York
ttu_454_place_23	New York
ttu_454_place_24	Kansas
ttu_454_place_25	Missouri
ttu_454_place_26	Kansas City
ttu_454_place_27	Topeka
ttu_454_place_28	Kansas
ttu_454_place_29	Maine
ttu_454_place_30	Maine
ttu_454_place_31	Vermont
ttu_454_place_32	Vietnam
ttu_454_place_33	America
ttu_454_place_34	New York
ttu_454_place_35	Topeka, Kansas
ttu_454_place_36	Saigon
ttu_454_place_37	Texas
ttu_454_place_38	Dallas
ttu_454_place_39	Tokyo
ttu_454_place_40	New York
ttu_454_place_41	Tokyo
ttu_454_place_42	Saigon
ttu_454_place_43	Tokyo
ttu_454_place_44	Saigon
ttu_454_place_45	Saigon
ttu_454_place_46	Saigon
ttu_454_place_47	Da Nang 
ttu_454_place_48	United States
ttu_454_place_49	Quang Ninh City
ttu_454_place_50	Quang Ninh
ttu_454_place_51	Da Nang
ttu_454_place_52	Quang Ninh City
ttu_454_place_53	Texas
ttu_454_place_54	America
ttu_454_place_55	Vietnam
ttu_454_place_56	Vietnam
ttu_454_place_57	Washington
ttu_454_place_58	Pentagon
ttu_454_place_59	Vietnam
ttu_454_place_60	California
ttu_454_place_61	California Vietnam Veterans’ Memorial
ttu_454_place_62	California
ttu_454_place_63	Vietnam
ttu_454_place_64	Albany
ttu_454_place_65	LZ (Landing Zone) Falcon
ttu_454_place_66	Saigon
ttu_454_place_67	Da Nang
ttu_454_place_68	Da Nang
ttu_454_place_69	Pleiku
ttu_454_place_70	Duc Co Special Forces Camp
