id	placeName
ttu_496_place_0	Washington D.C.
ttu_496_place_1	Crystal City Hilton
ttu_496_place_2	Pleiku
ttu_496_place_3	LZ (Landing Zone) Falcon
ttu_496_place_4	LZ X-Ray
ttu_496_place_5	LZ Albany
ttu_496_place_6	LZ Albany
ttu_496_place_7	Vietnam
ttu_496_place_8	Ia Drang
ttu_496_place_9	X-Ray
ttu_496_place_10	X-Ray
ttu_496_place_11	X-Ray
ttu_496_place_12	Falcon
ttu_496_place_13	X-Ray
ttu_496_place_14	Albany
ttu_496_place_15	Columbus, Georgia
ttu_496_place_16	X-Ray
ttu_496_place_17	Albany
ttu_496_place_18	Washington
ttu_496_place_19	Washington
ttu_496_place_20	Washington D.C.
ttu_496_place_21	Columbus, Georgia
ttu_496_place_22	Columbus
ttu_496_place_23	wall
