id	name
ttu_458_event_0	assault in LZ (Landing Zone) X-Ray
ttu_458_event_1	LZ Albany
ttu_458_event_2	LZ Albany
ttu_458_event_3	Vietnam
ttu_458_event_4	war
ttu_458_event_5	war
ttu_458_event_6	battle
ttu_458_event_7	Albany
ttu_458_event_8	Albany
ttu_458_event_9	X-Ray
ttu_458_event_10	Albany
ttu_458_event_11	X-Ray
ttu_458_event_12	battle
ttu_458_event_13	war
ttu_458_event_14	war
ttu_458_event_15	war
