id	orgName	QID	ttu_id
ttu_498_org_0	Company A, 1st Battalion, 5th Cavalry Regiment	Q111677949	
ttu_498_org_1	People's Army of Vietnam	Q3936506	
ttu_498_org_2	People's Army of Vietnam	Q3936506	
ttu_498_org_3	United States Air Force	Q11223	
ttu_498_org_4	United States Air Force	Q11223	
ttu_498_org_5	People's Army of Vietnam	Q3936506	
ttu_498_org_6	IBM	Q37156	
