id	placeName
ttu_457_place_0	LZ (Landing Zone) X-Ray
ttu_457_place_1	LZ Albany
ttu_457_place_2	An Khe
ttu_457_place_3	Rucker
ttu_457_place_4	Walters
ttu_457_place_5	Fort Walters
ttu_457_place_6	Fort Rucker
ttu_457_place_7	Fort Walters
ttu_457_place_8	Rucker
ttu_457_place_9	Fort Benning
ttu_457_place_10	Benning
ttu_457_place_11	Benning
ttu_457_place_12	South Carolina
ttu_457_place_13	Benning
ttu_457_place_14	Bastogne
ttu_457_place_15	Germany
ttu_457_place_16	United States
ttu_457_place_17	Ia Drang valley
ttu_457_place_18	Benning
ttu_457_place_19	Fort Benning
ttu_457_place_20	Benning
ttu_457_place_21	Vietnam
ttu_457_place_22	Vietnam
ttu_457_place_23	Vietnam
ttu_457_place_24	Vietnam
ttu_457_place_25	Phong Nha
ttu_457_place_26	An Khe
ttu_457_place_27	An Khe
ttu_457_place_28	Benning
ttu_457_place_29	Benning
ttu_457_place_30	Fort Benning
ttu_457_place_31	Fort Benning
ttu_457_place_32	Georgia
ttu_457_place_33	South Carolina
ttu_457_place_34	central highlands
ttu_457_place_35	An Khe
ttu_457_place_36	Pleiku
ttu_457_place_37	An Khe
ttu_457_place_38	Qui Nhon
ttu_457_place_39	Fort Benning
ttu_457_place_40	Benning
ttu_457_place_41	LZ X-Ray
ttu_457_place_42	Albany
ttu_457_place_43	Pleiku
ttu_457_place_44	Pleiku
ttu_457_place_45	LZ X-Ray
ttu_457_place_46	Falcon
ttu_457_place_47	Pleiku
ttu_457_place_48	X-Ray
ttu_457_place_49	X-Ray
ttu_457_place_50	X-Ray
ttu_457_place_51	X-Ray
ttu_457_place_52	LZ
ttu_457_place_53	Pleiku
ttu_457_place_54	LZ
ttu_457_place_55	X-Ray
ttu_457_place_56	Dallas
ttu_457_place_57	Dallas
ttu_457_place_58	X-Ray
ttu_457_place_59	Fort Benning
ttu_457_place_60	Fort Benning
ttu_457_place_61	LZ
ttu_457_place_62	LZ
ttu_457_place_63	LZ
ttu_457_place_64	Albany
ttu_457_place_65	Albany
ttu_457_place_66	Albany
ttu_457_place_67	X-Ray
ttu_457_place_68	Vietnam
ttu_457_place_69	Albany
ttu_457_place_70	LZ
ttu_457_place_71	LZ
ttu_457_place_72	LZ
ttu_457_place_73	LZ
ttu_457_place_74	LZ
ttu_457_place_75	Albany
ttu_457_place_76	Albany
ttu_457_place_77	X-Ray
ttu_457_place_78	Albany
ttu_457_place_79	X-Ray
ttu_457_place_80	Albany
ttu_457_place_81	Albany
ttu_457_place_82	X-Ray
ttu_457_place_83	Fort Benning
ttu_457_place_84	Fort Benning
ttu_457_place_85	LZ
ttu_457_place_86	X-Ray
ttu_457_place_87	X-Ray
ttu_457_place_88	X-Ray
ttu_457_place_89	LZ X-Ray
ttu_457_place_90	Albany
ttu_457_place_91	Vietnam
ttu_457_place_92	An Khe
ttu_457_place_93	An Khe
ttu_457_place_94	Saigon
ttu_457_place_95	States
ttu_457_place_96	Vietnam
ttu_457_place_97	X-Ray
ttu_457_place_98	Albany
ttu_457_place_99	X-Ray
ttu_457_place_100	Albany
ttu_457_place_101	LZ
ttu_457_place_102	Fort Benning
ttu_457_place_103	Ia Drang Valley
ttu_457_place_104	An Khe
ttu_457_place_105	Camp Evans
ttu_457_place_106	Evans
ttu_457_place_107	Quang Tri
ttu_457_place_108	Quang Tri
ttu_457_place_109	Quang Tri
ttu_457_place_110	I4
ttu_457_place_111	Saigon
ttu_457_place_112	Vietnam
