id	name	QID	ttu_id	start time	end time	point in time
ttu_502_event_0	Battle of Ia Drang	Q714749		1965-11-14T00:00:00Z	1965-11-18T00:00:00Z	
ttu_502_event_1	Battle of Ia Drang	Q714749		1965-11-14T00:00:00Z	1965-11-18T00:00:00Z	
ttu_502_event_2	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
ttu_502_event_3	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
ttu_502_event_4	World War II	Q362		1939-09-01T00:00:00Z	1945-09-02T00:00:00Z	
ttu_502_event_5	Korean War	Q8663		1950-06-25T00:00:00Z	1953-07-27T00:00:00Z	
ttu_502_event_6	Vietnam War	Q8740		1959-01-01T00:00:00Z	1975-04-30T00:00:00Z	
