id	persName
ttu_454_person_0	Richard Verrone
ttu_454_person_1	Joseph Galloway
ttu_454_person_2	Joe
ttu_454_person_3	Ernie Pyle
ttu_454_person_4	Mr. Pyle
ttu_454_person_5	Mr. Jim Wreck
ttu_454_person_6	James Reed
ttu_454_person_7	Sergeant James Aisha Galloway
ttu_454_person_8	Moore
ttu_454_person_9	Joshua Lawrence Chamberlain
ttu_454_person_10	Allison
ttu_454_person_11	John Thomas Allison
ttu_454_person_12	Charlie
ttu_454_person_13	Mark Twain
ttu_454_person_14	Harry Truman
ttu_454_person_15	Harry Truman
ttu_454_person_16	Harry Truman
ttu_454_person_17	Alf Landon
ttu_454_person_18	Nancy Landon Kassebaum
ttu_454_person_19	Roosevelt
ttu_454_person_20	McGovern
ttu_454_person_21	Truman
ttu_454_person_22	Neil Sheehan
ttu_454_person_23	David Halberstam’s
ttu_454_person_24	Malcom Brown
ttu_454_person_25	John Wayne
ttu_454_person_26	Henri Huet
ttu_454_person_27	Mr. Galloway
ttu_454_person_28	Henri Huet
ttu_454_person_29	Huet
ttu_454_person_30	John Wayne
ttu_454_person_31	Huet
ttu_454_person_32	Henri
ttu_454_person_33	Henri
ttu_454_person_34	Captain BT Collins
ttu_454_person_35	Hal Moore’s
ttu_454_person_36	Sam Bird
ttu_454_person_37	Jack Kennedy
ttu_454_person_38	BT Collins
ttu_454_person_39	Hal Moore
ttu_454_person_40	Walter Reed
ttu_454_person_41	Governor Jerry Brown
ttu_454_person_42	Barry Pepper
ttu_454_person_43	Joe Galloway
ttu_454_person_44	General Moore
ttu_454_person_45	Joe Galloway
ttu_454_person_46	Peter Arnett
ttu_454_person_47	Matt Dillion
ttu_454_person_48	Hal Moore
ttu_454_person_49	Dillion
ttu_454_person_50	Moore and Moore
ttu_454_person_51	Hal
ttu_454_person_52	H. Norman Schwarzkopf
ttu_454_person_53	Joe
