id	placeName
ttu_469_place_0	States
ttu_469_place_1	Fort Sill
ttu_469_place_2	Oklahoma
ttu_469_place_3	Sill
ttu_469_place_4	Vietnam
ttu_469_place_5	Fort Benning, Georgia
ttu_469_place_6	Fort Benning
ttu_469_place_7	Sill
ttu_469_place_8	Korea
ttu_469_place_9	Vietnam
ttu_469_place_10	Benning
ttu_469_place_11	Vietnam
ttu_469_place_12	Vietnam
ttu_469_place_13	Sill
ttu_469_place_14	Nam
ttu_469_place_15	Sill
ttu_469_place_16	Benning
ttu_469_place_17	Sill
ttu_469_place_18	Benning
ttu_469_place_19	Vietnam
ttu_469_place_20	Qui Nhon
ttu_469_place_21	Qui Nhon
ttu_469_place_22	An Khe
ttu_469_place_23	An Khe
ttu_469_place_24	An Khe
ttu_469_place_25	Camp Radcliff
ttu_469_place_26	An Khe
ttu_469_place_27	An Khe
ttu_469_place_28	An Khe
ttu_469_place_29	Newman, North Carolina
ttu_469_place_30	Happy Valley
ttu_469_place_31	West Point
ttu_469_place_32	An Khe
ttu_469_place_33	An Khe
ttu_469_place_34	Vietnam
ttu_469_place_35	States
ttu_469_place_36	Ia Drang
