id	persName
ttu_496_person_0	Dr. Richard Verrone
ttu_496_person_1	Yvonne Guidroz
ttu_496_person_2	 Sergeant Ronnie T. Mathis
ttu_496_person_3	Sergeant Mathis
ttu_496_person_4	Glenda Sammons
ttu_496_person_5	Bob Konrardy
ttu_496_person_6	Ronnie
ttu_496_person_7	Ronnie
ttu_496_person_8	Ronnie
ttu_496_person_9	Ronnie
ttu_496_person_10	Ronnie
ttu_496_person_11	Ronnie
ttu_496_person_12	Ronnie
ttu_496_person_13	Ronnie
ttu_496_person_14	Captain Forrest
ttu_496_person_15	Captain Forrest
ttu_496_person_16	Captain Forrest
ttu_496_person_17	Ronnie
ttu_496_person_18	Ronnie
ttu_496_person_19	Ronnie
ttu_496_person_20	Ronnie
ttu_496_person_21	Ronnie
ttu_496_person_22	Ronnie
ttu_496_person_23	Mel Gibson
ttu_496_person_24	Freddy Owens
ttu_496_person_25	Freddy
ttu_496_person_26	Ronnie T. Mathis
ttu_496_person_27	Mathis
ttu_496_person_28	Uncle Ronnie
ttu_496_person_29	Paul Welch
ttu_496_person_30	Ronnie
ttu_496_person_31	Paul Welch
ttu_496_person_32	Ronnie
ttu_496_person_33	Ronnie
ttu_496_person_34	Ronnie
ttu_496_person_35	Ronnie
ttu_496_person_36	Ronnie
ttu_496_person_37	Ronnie
