id	orgName
ttu_458_org_0	Texas Tech University
ttu_458_org_1	Vietnam Center
ttu_458_org_2	B Company
ttu_458_org_3	229 Air Assault helicopter battalion
ttu_458_org_4	11th Air Assault
ttu_458_org_5	1st Air Cav
ttu_458_org_6	1st Air Cav
ttu_458_org_7	military
ttu_458_org_8	military
ttu_458_org_9	1st Cav
ttu_458_org_10	Viet Cong
ttu_458_org_11	Viet Cong
ttu_458_org_12	VC
ttu_458_org_13	North Vietnamese
ttu_458_org_14	Chinese
ttu_458_org_15	Viet Cong
ttu_458_org_16	air force
ttu_458_org_17	C Company
ttu_458_org_18	NVA (People’s Army of Vietnam)
ttu_458_org_19	1st Cav
ttu_458_org_20	1st Cav
ttu_458_org_21	1st Cav
ttu_458_org_22	military
ttu_458_org_23	army
ttu_458_org_24	1st Cav
ttu_458_org_25	PAVN (People’s Army of Vietnam)
ttu_458_org_26	1st Cav
ttu_458_org_27	Air Force
ttu_458_org_28	Texas Tech
