id	orgName
ttu_457_org_0	Texas Tech University Vietnam Center
ttu_457_org_1	11th Air Assault
ttu_457_org_2	11th Air Assault
ttu_457_org_3	1st Cav
ttu_457_org_4	Hiller
ttu_457_org_5	11th Air Assault
ttu_457_org_6	11th Air Assault
ttu_457_org_7	army
ttu_457_org_8	America
ttu_457_org_9	ARVN (Army of the Republic of Vietnam)
ttu_457_org_10	American
ttu_457_org_11	ARVNs
ttu_457_org_12	ARVNs
ttu_457_org_13	Germans
ttu_457_org_14	division
ttu_457_org_15	division
ttu_457_org_16	division
ttu_457_org_17	division
ttu_457_org_18	1st Air Cav
ttu_457_org_19	11th Air Assault
ttu_457_org_20	Howze Board
ttu_457_org_21	11th Air Assault
ttu_457_org_22	Stars and Stripes
ttu_457_org_23	Howze Board
ttu_457_org_24	Howze Board
ttu_457_org_25	division
ttu_457_org_26	11th Air Assault
ttu_457_org_27	army
ttu_457_org_28	FAA (Federal Aviation Administration
ttu_457_org_29	army
ttu_457_org_30	1st Cav
ttu_457_org_31	1st Cav
ttu_457_org_32	army
ttu_457_org_33	1st Air Cav assault
ttu_457_org_34	11th Air Assault
ttu_457_org_35	congress
ttu_457_org_36	A Company
ttu_457_org_37	Reader’s Digest
ttu_457_org_38	Americans
ttu_457_org_39	Americans
ttu_457_org_40	PAVN (People’s Army of Vietnam)
ttu_457_org_41	American
ttu_457_org_42	American
ttu_457_org_43	1st Cav
ttu_457_org_44	1st Cav
ttu_457_org_45	Cav
ttu_457_org_46	American
ttu_457_org_47	1st Air Cav
ttu_457_org_48	army
ttu_457_org_49	Vietnam Center
ttu_457_org_50	Texas Tech University
