id	placeName
ttu_488_place_0	Washington D.C.
ttu_488_place_1	Crystal City Hilton
ttu_488_place_2	Vietnam
ttu_488_place_3	Cambodia
ttu_488_place_4	Virginia
ttu_488_place_5	Ia Drang
ttu_488_place_6	Ia Drang
ttu_488_place_7	Ia Drang
ttu_488_place_8	Pleiku
ttu_488_place_9	Pleiku
ttu_488_place_10	Ia Drang
ttu_488_place_11	tea plantation
ttu_488_place_12	Ia Drang
ttu_488_place_13	Pleiku
ttu_488_place_14	tea plantation
ttu_488_place_15	Ia Drang
ttu_488_place_16	Ia Drang
ttu_488_place_17	Ia Drang river
ttu_488_place_18	X-Ray
ttu_488_place_19	X-Ray
ttu_488_place_20	X-Ray
ttu_488_place_21	Albany
ttu_488_place_22	Chu Pong Mountain
ttu_488_place_23	Cambodia
ttu_488_place_24	Ia Drang river
ttu_488_place_25	tea plantation
ttu_488_place_26	Pleiku
ttu_488_place_27	Ia Drang
ttu_488_place_28	Vietnam
ttu_488_place_29	Pleiku
ttu_488_place_30	Ia Drang
ttu_488_place_31	Pleiku
ttu_488_place_32	Pleiku
ttu_488_place_33	tea plantation
ttu_488_place_34	Chu Pong
ttu_488_place_35	Chu Pong
ttu_488_place_36	valley
ttu_488_place_37	Albany
ttu_488_place_38	Albany
ttu_488_place_39	that LZ (Landing Zone)
ttu_488_place_40	Ia Drang
ttu_488_place_41	Albany
ttu_488_place_42	LZ X-Ray
ttu_488_place_43	Ia Drang
ttu_488_place_44	Pleiku
ttu_488_place_45	tea plantation
ttu_488_place_46	Pleiku
ttu_488_place_47	Pleiku
ttu_488_place_48	Pleiku
ttu_488_place_49	X-Ray
ttu_488_place_50	Albany
ttu_488_place_51	Fort Meade
ttu_488_place_52	Vietnam
ttu_488_place_53	X-Ray
ttu_488_place_54	Albany
