id	placeName
ttu_455_place_0	Washington, D.C.
ttu_455_place_1	Hilton Crystal City
ttu_455_place_2	Benning
ttu_455_place_3	Vietnam
ttu_455_place_4	Fort Benning
ttu_455_place_5	Benning
ttu_455_place_6	Carolinas
ttu_455_place_7	Vietnam
ttu_455_place_8	X-Ray
ttu_455_place_9	Benning
ttu_455_place_10	landing zone
ttu_455_place_11	X-Ray
ttu_455_place_12	Delta Company
ttu_455_place_13	Upatoi Creek
ttu_455_place_14	X-Ray
ttu_455_place_15	landing zone
ttu_455_place_16	X-Ray
ttu_455_place_17	X-Ray
ttu_455_place_18	LZ (Landing Zone) Falcon
ttu_455_place_19	Holloway
ttu_455_place_20	Holloway
ttu_455_place_21	Qui Nhon
ttu_455_place_22	landing zone
ttu_455_place_23	Qui Nhon
ttu_455_place_24	X-Ray
ttu_455_place_25	Fort Benning
ttu_455_place_26	Auburn
ttu_455_place_27	Texarkana
ttu_455_place_28	Vietnam
ttu_455_place_29	X-Ray
ttu_455_place_30	Ia Drang
ttu_455_place_31	Albany
ttu_455_place_32	Washington
ttu_455_place_33	Vietnam Memorial
ttu_455_place_34	Chicago
ttu_455_place_35	United States
ttu_455_place_36	Vietnam
