id	name	QID	ttu_id	start time	end time	point in time
ttu_453_event_0	Pleiku Campaign	Q24189107		1965-10-23T00:00:00Z	1965-11-26T00:00:00Z	
ttu_453_event_1	American Civil War	Q8676		1861-04-12T00:00:00Z	1865-05-09T00:00:00Z	
