id	persName
ttu_486_person_0	Dr. Richard Verrone
ttu_486_person_1	Major Ed Freeman
ttu_486_person_2	Major Freeman
ttu_486_person_3	Bruce Crandall
ttu_486_person_4	Colonel Moore
ttu_486_person_5	Bruce Crandall
ttu_486_person_6	Freeman
ttu_486_person_7	Colonel Moore
ttu_486_person_8	Colonel Moore
ttu_486_person_9	Colonel Moore
ttu_486_person_10	Bruce
ttu_486_person_11	Bruce
ttu_486_person_12	Hal Moore
ttu_486_person_13	Bruce
ttu_486_person_14	Crandall
ttu_486_person_15	Moore
ttu_486_person_16	Moore
ttu_486_person_17	Dillon
ttu_486_person_18	Plumley
ttu_486_person_19	Bruce Crandall
ttu_486_person_20	Bruce
ttu_486_person_21	Colonel Moore
ttu_486_person_22	Colonel Moore
ttu_486_person_23	Frank Morino
ttu_486_person_24	Angel Cumba
ttu_486_person_25	Ralph James
ttu_486_person_26	Frank
ttu_486_person_27	Frank
ttu_486_person_28	Frank
ttu_486_person_29	Frank
ttu_486_person_30	Bruce Crandall
ttu_486_person_31	Bruce
ttu_486_person_32	Bruce Crandall
ttu_486_person_33	Ed
ttu_486_person_34	Frank
ttu_486_person_35	Bruce
ttu_486_person_36	Bruce
ttu_486_person_37	Bruce
ttu_486_person_38	Colonel Moore
ttu_486_person_39	Bruce
ttu_486_person_40	Bruce
ttu_486_person_41	Bruce
ttu_486_person_42	Bruce
ttu_486_person_43	Bruce
ttu_486_person_44	Colonel Moore
ttu_486_person_45	Ed
ttu_486_person_46	Frank Marino
ttu_486_person_47	Angel Cumba
ttu_486_person_48	Ralph James
ttu_486_person_49	Ralph James
ttu_486_person_50	Jimmy
ttu_486_person_51	Joe Galloway
ttu_486_person_52	Joe
ttu_486_person_53	Hal Moore
ttu_486_person_54	General Moore
ttu_486_person_55	Joe
ttu_486_person_56	Joe
ttu_486_person_57	Bruce Crandall
ttu_486_person_58	Ed
ttu_486_person_59	Ed
ttu_486_person_60	John McCain
ttu_486_person_61	Clinton
ttu_486_person_62	Bush
ttu_486_person_63	Bruce Crandall
ttu_486_person_64	President Bush
ttu_486_person_65	General Shinseki
ttu_486_person_66	Bruce
ttu_486_person_67	Bruce
ttu_486_person_68	Bruce
ttu_486_person_69	Bruce
ttu_486_person_70	Bruce
ttu_486_person_71	Greg Kinnear
ttu_486_person_72	Bruce
ttu_486_person_73	Joe
ttu_486_person_74	Major Freeman
