id	orgName
ttu_460_org_0	Texas Tech University Vietnam Center
ttu_460_org_1	2nd Battalion, 7th Cav of the 1st Air Cav Division
ttu_460_org_2	2nd Infantry Division
ttu_460_org_3	ROTC
ttu_460_org_4	ROTC
ttu_460_org_5	ROTC
ttu_460_org_6	U2 program
ttu_460_org_7	U2 program
ttu_460_org_8	U2 program
ttu_460_org_9	U2 program
ttu_460_org_10	1st Air Cav
ttu_460_org_11	2nd Battalion of the 9th Infantry
ttu_460_org_12	2nd Infantry Division
ttu_460_org_13	2nd of the 7th
ttu_460_org_14	University of Virginia
ttu_460_org_15	army
ttu_460_org_16	army
ttu_460_org_17	army
ttu_460_org_18	2nd of the 7th
ttu_460_org_19	1st Air Cav
ttu_460_org_20	1st Air Cav
ttu_460_org_21	Groupement Mobile 1000
ttu_460_org_22	1st and the 7th
ttu_460_org_23	11th Air Assault
ttu_460_org_24	2nd of the 7th
ttu_460_org_25	2nd Battalion of the 9th Infantry
ttu_460_org_26	U2
ttu_460_org_27	Maurice Rose
ttu_460_org_28	Rose
ttu_460_org_29	marines
ttu_460_org_30	Task Force Mallet
ttu_460_org_31	ROTC
ttu_460_org_32	11th Air Assault
ttu_460_org_33	1st and the 7th
ttu_460_org_34	Bravo Company
ttu_460_org_35	Alpha Company
ttu_460_org_36	LZ Falcon
ttu_460_org_37	ARA (Aerial Rocket Artillery)
ttu_460_org_38	ARA
ttu_460_org_39	A Company
ttu_460_org_40	1st of the 7th
ttu_460_org_41	1st of the 7th
ttu_460_org_42	NVA (North Vietnamese Army)
ttu_460_org_43	1st of the 7th
ttu_460_org_44	2nd of the 7th
ttu_460_org_45	NVA
ttu_460_org_46	PAVN (People’s Army of Vietnam)
ttu_460_org_47	A Company
ttu_460_org_48	Delta Company
ttu_460_org_49	Alpha Company
ttu_460_org_50	1st of the 5th
ttu_460_org_51	Charlie Company
ttu_460_org_52	A Company
ttu_460_org_53	Delta Company
ttu_460_org_54	1st of the 5th
ttu_460_org_55	NVA
ttu_460_org_56	Charlie Company
ttu_460_org_57	C Company
ttu_460_org_58	Charlie Company
ttu_460_org_59	Charlie Company
ttu_460_org_60	Charlie Company
ttu_460_org_61	NVA
ttu_460_org_62	A Company
ttu_460_org_63	1st of the 5th
ttu_460_org_64	NVA
ttu_460_org_65	1st of the 7th
ttu_460_org_66	Texas Tech University
ttu_460_org_67	Texas Tech
