id	placeName
ttu_509_place_193	Vietnam
ttu_509_place_194	Vietnam
ttu_509_place_195	Saigon
ttu_509_place_196	Hanoi
ttu_509_place_197	Washington
ttu_509_place_198	X-Ray
ttu_509_place_199	Albany
ttu_509_place_200	Ia Drang
ttu_509_place_201	Vietnam
ttu_509_place_202	Valley Forge, Petersburg
