id	persName	QID	dvp_id
ttu_480_person_0	Philip F. Napoli	Q111599207	
ttu_480_person_1	Malra Bell	Q111678648	
ttu_480_person_2	Malra Bell	Q111678648	
ttu_480_person_3	Henry Thorpe	Q111601789	
ttu_480_person_4	Captain Cloudera		ttu_0127
ttu_480_person_5	George Armstrong Custer	Q188205	
ttu_480_person_6	George Armstrong Custer	Q188205	
ttu_480_person_7	Charles Eschbach	Q111601861	
ttu_480_person_8	Ben Johnson	Q111601869	
ttu_480_person_9	Ben Johnson	Q111601869	
ttu_480_person_10	Ben Johnson	Q111601869	
ttu_480_person_11	Ben Johnson	Q111601869	
ttu_480_person_12	Charles Eschbach	Q111601861	
ttu_480_person_13	Charles Eschbach	Q111601861	
ttu_480_person_14	George Armstrong Custer	Q188205	
ttu_480_person_15	Cloudera		ttu_0127
ttu_480_person_16	Henry Thorpe	Q111601789	
ttu_480_person_17	Henry Thorpe	Q111601789	
ttu_480_person_18	Hal Moore	Q430209	
ttu_480_person_19	Hal Moore	Q430209	
ttu_480_person_20	Hal Moore	Q430209	
ttu_480_person_21	Joel Sugdinis	Q111443804	
ttu_480_person_22	William H. Sisson	Q111678658	
ttu_480_person_23	Charles Eschbach	Q111601861	
ttu_480_person_24	Hal Moore	Q430209	
ttu_480_person_25	William H. Sisson	Q111678658	
ttu_480_person_26	John Geoghegan	Q6235071	
ttu_480_person_27	John Geoghegan	Q6235071	
ttu_480_person_28	John Geoghegan	Q6235071	
ttu_480_person_29	Hal Moore	Q430209	
ttu_480_person_30	John Geoghegan	Q6235071	
ttu_480_person_31	Rick Rescorla	Q6068455	
ttu_480_person_32	Rick Rescorla	Q6068455	
ttu_480_person_33	Michael Alfred		ttu_0129
ttu_480_person_34	Walter Joseph Marm, Jr.	Q7965296	
ttu_480_person_35	Hal Moore	Q430209	
ttu_480_person_36	Hal Moore	Q430209	
ttu_480_person_37	Hal Moore	Q430209	
ttu_480_person_38	Pierre de Coubertin	Q111601861	
ttu_480_person_39	William H. Sisson	Q111678658	
ttu_480_person_40	Alfred		ttu_0129
ttu_480_person_41	Alfred		ttu_0129
ttu_480_person_42	Dwayne Paulson		ttu_0130
ttu_480_person_43	Dawn Rose Bell		ttu_0131
ttu_480_person_44	Larry Gwin	Q111601936	
ttu_480_person_45	Charles Eschbach	Q111601861	
ttu_480_person_46	Willie Quillen		ttu_0132
ttu_480_person_47	James Arthur Scott	Q111599273	
ttu_480_person_48	Basil L. Plumley	Q2535583	
ttu_480_person_49	James Arthur Scott	Q111599273	
ttu_480_person_50	James Arthur Scott	Q111599273	
ttu_480_person_51	James Arthur Scott	Q111599273	
ttu_480_person_52	Basil L. Plumley	Q2535583	
ttu_480_person_53	Joseph L. Galloway	Q3185182	
ttu_480_person_54	Roger Stone		ttu_0133
ttu_480_person_55	Charles Eschbach	Q111601861	
ttu_480_person_56	Willey’s Quillen		ttu_0132
ttu_480_person_57	Malra Bell	Q111678648	
